req_count_1m,req_count_5m,avg_req_interval,std_req_interval,burst_max_5s,unique_endpoints,unique_methods,get_ratio,post_ratio,4xx_count,5xx_count,401_count,403_count,404_count,avg_latency,max_latency,bytes_sent,avg_payload_size,failed_auth_count,token_changes,distinct_user_agents,admin_route_hits,sensitive_route_hits
17,26,2570.6222753267703,723.2012389258557,6,13,2,0.8647398718272575,0.03305596897160977,1,0,0,0,0,109.46213715697674,170.9343938259784,2072.509040375863,366.9407782247962,0,0,1,0,0
3,24,4375.486462921188,25.56901729964737,1,10,2,0.8966440468313672,0.18133998167075552,0,0,0,0,0,118.44322044904793,110.88014958372185,2315.4869652256284,60.32033868337388,0,0,1,0,1
92,579,37.34107365763455,2.7082906799075417,75,63,2,0.7742046368983216,0.525663225911904,169,36,26,39,126,236.6301066479662,728.1966477527485,13374.486181983986,7949.835690351013,28,9,8,8,27
20,43,2553.274320347102,986.3582555062592,2,14,2,0.8855817256549217,0.17330237834994947,0,0,0,0,0,55.79033690766695,76.89400878035727,1323.0152186324228,489.369814760147,0,0,1,0,2
38,59,3449.7354589099427,246.04249618361646,2,12,2,0.7483413750014294,0.24203891333781385,2,0,0,0,0,103.45157252848934,296.6379597621366,1404.5450899649486,28.050316599954716,1,0,1,0,0
26,40,2614.918729427735,165.37843839897187,6,5,2,0.8327695018341348,0.12105492392742405,0,0,0,0,0,31.67145091046199,183.05133840638322,608.3430220179985,471.925701082093,0,0,1,0,0
9,29,2178.948670951954,436.3737228607422,4,9,2,0.7141348854798383,0.26025492336728084,0,0,0,0,0,98.24296706175545,65.05776733716709,418.3712713277553,102.74944798090729,0,1,1,0,1
9,12,3077.323687647349,990.5299856126398,5,10,2,0.7521856913931777,0.12689816692961195,0,1,0,1,0,104.57602649238426,223.2079004400405,4625.303525392401,418.6058137028977,0,0,1,2,2
25,104,1439.9285637208354,81.06571900008336,5,7,1,0.7630947082826474,0.1783430845473454,1,0,0,0,0,55.268636723302606,262.48444330256734,813.7365543632781,145.74006946912692,0,0,1,1,0
140,602,59.231347149066345,3.8809045296423976,91,33,4,0.7988315160620357,0.8869390238708637,75,29,77,8,47,421.12112617857775,2267.979603139962,26977.947092463713,4642.623764196898,28,5,5,28,23
260,707,6.556824100180764,2.016262606867969,25,35,3,0.4518685799796368,0.39844708230743053,140,0,12,24,96,272.68431532968043,1059.025852871834,14270.366686104755,1985.7865644193153,54,5,9,35,16
29,30,742.5070280365596,347.8084383650303,4,7,1,0.8398063875254993,0.09450513305264102,0,0,0,0,0,35.245072020273525,157.6221860846853,1548.8843429649476,124.71135302625063,0,1,1,0,1
33,33,2163.5333357118066,713.8238875002913,1,10,1,0.713576690239007,0.08099139296759435,0,0,0,0,0,11.918115248192953,271.21239721398274,1187.0192662823938,120.14048184660365,0,0,1,0,2
1,65,3952.846947281517,764.5062237020257,1,7,2,0.7018435781181466,0.12055822996539478,0,0,0,0,0,14.596440493181163,69.38786914512735,4455.529895634578,77.6955681111629,0,0,1,0,2
18,81,3090.3768441760444,568.4968595639921,7,10,2,0.7581635424536669,0.24925507020825385,0,0,0,0,0,45.341224089113325,276.88000992843183,3908.6842032474733,471.2236065396172,0,0,1,0,0
12,109,817.8149758146819,542.6023214733945,6,8,2,0.757691202222075,0.12753296126184097,0,0,0,0,0,90.13560802295544,146.05980479909283,1125.5704777200485,92.99623408718743,0,0,1,0,0
240,667,78.86835600188746,0.04252558581740562,44,33,3,0.14209160344080474,0.24061747236393202,215,18,94,38,61,250.53050154105875,742.7565868052543,2595.424605381801,7673.6801917536,93,10,3,36,27
215,407,88.81220013155375,3.0583085716627494,49,17,4,0.6171818868806548,0.3732050716273,201,44,55,25,136,203.9315916290496,1917.3534391753158,44877.18052724229,1837.4555813194622,60,13,5,22,22
256,1330,52.40977294780533,0.4309446567266173,84,22,4,0.2232782506773246,0.3767912516781238,288,37,30,23,40,563.6410802419192,2553.626711904491,29694.255780120726,938.3522478102968,87,10,5,25,11
34,64,4647.997947324693,921.6573501339542,3,6,1,0.7652528296009394,0.1459120591869791,0,0,0,0,0,15.550351838090158,146.02670185818138,1881.766626106608,23.14844405498706,0,1,1,0,2
2,43,3994.7601216582098,255.84063581507866,1,2,1,0.8241148907476018,0.021572334583664577,0,0,0,0,0,87.12386984659857,26.14746238679862,547.5753151050467,57.95721502874518,0,0,1,0,1
7,95,564.514466284188,324.05726349795447,5,2,2,0.8115276882612644,0.15223807204525572,0,0,0,0,0,65.34963308373523,259.7237648253906,3462.8699230612715,487.7693007529261,0,0,1,0,2
7,73,954.7969327643075,555.1424712345047,4,7,1,0.7957522555648382,0.296667698663739,0,0,0,0,0,68.17791090550375,44.041635459155025,3155.670758991744,99.23048431767656,0,0,1,0,0
81,1488,23.227633137203085,2.8859992510744936,58,32,2,0.4286700148293744,0.5095763293025904,113,44,61,8,132,339.0871951936859,2509.4418924174292,33368.8150969619,7391.537061544287,52,10,7,38,29
30,31,741.9274065054441,783.6053596278363,6,8,1,0.91331653602299,0.29316026213843843,0,0,0,0,0,112.83766357371104,109.36163282429413,2848.43428210833,54.97779174978407,0,0,1,0,2
15,67,3617.1434777814206,336.6805884948894,5,1,1,0.7654441381606301,0.2545685250578881,0,0,0,0,0,10.083061708306879,86.99563423189129,2420.191480498893,499.307173413819,0,0,1,0,1
375,1448,13.981508347987278,4.688155875868973,33,21,2,0.6225487969909377,0.5080358848890169,232,15,12,32,78,609.2379322192584,734.4662460130264,21295.23501932454,5013.961843726109,30,5,2,7,45
3,74,674.4957848820319,165.28053265579697,6,11,2,0.9980313811260133,0.07915991725631487,0,0,0,0,0,104.64070448180914,225.66247619956758,4345.395382489221,29.912153706710853,0,0,1,0,0
11,62,3674.890859532131,794.156350733784,7,9,1,0.7217618174713106,0.16677721673909943,0,0,0,0,0,54.10508528112447,96.40529549064699,2246.0440516630515,344.41232050638297,0,0,1,0,2
27,48,760.5485908172222,462.7906064821723,2,14,1,0.9316382761343749,0.1109381869211108,0,0,0,0,0,68.6148965056881,295.50887379043047,2596.6548715939443,378.0956092884514,0,0,1,0,0
27,87,605.1627824220512,187.79710176825236,3,6,2,0.7230585748366227,0.02872488707882509,0,0,0,0,0,113.13790282773452,61.9895314606837,4997.918055032012,362.32779763014145,0,0,1,0,2
31,117,1232.7054140898117,36.92851912072666,4,13,1,0.9112961393027255,0.2836279181037525,0,0,0,0,0,108.85428113019888,105.72683551923787,3431.477626156547,170.8347461637118,0,0,1,0,1
3,7,1607.5610752766922,224.83925802827184,5,5,1,0.9087840930281048,0.14849566287607022,0,0,0,0,0,12.856672742430547,172.01078440638526,209.02575302620926,150.30824389862175,0,1,1,0,2
34,92,1739.1276480857755,741.8135507591653,6,5,1,0.7132940183427974,0.09144807085335419,0,0,0,0,0,68.2884966029317,165.5661995177483,145.70452504636347,180.37469253018824,0,0,1,0,1
28,66,4623.782453693009,613.2645199455001,7,13,1,0.8905488298698311,0.14257820180325298,0,0,0,0,0,41.50818515324967,162.10367226941858,782.9154503953906,13.056706383437366,0,0,1,0,0
1,21,1206.5862888401923,606.5377256007869,6,7,1,0.9570384128688936,0.20149065830995175,0,0,0,0,0,114.40500270186236,78.11403126412662,171.67442958885277,470.5666821642913,0,0,1,0,1
39,34,1237.7051403397031,678.5541325968285,3,13,1,0.9912132773413549,0.272503356229874,0,0,0,0,0,41.85748625765884,25.59580899160377,2414.3123638016705,360.1117886150256,0,0,1,0,2
21,75,524.4055114238718,90.01363540618009,3,12,2,0.7419579357898182,0.15802788804503817,0,0,0,0,0,12.41647020367536,135.14940086143383,4196.984294723809,224.77511766282566,0,0,1,0,2
15,57,1333.9547861735557,460.84026361126246,2,3,1,0.793816436204719,0.054935013342152596,0,0,0,0,0,53.46947120869798,286.03767784562496,1139.1559139765836,450.45949326507036,0,0,1,0,2
377,311,30.275155087455154,2.798792625579525,32,67,4,0.7591373826555945,0.7076156817110952,163,44,90,29,79,684.0092945020507,1844.5134744912482,29062.72419795248,5340.223079256835,21,5,4,23,35
5,43,2180.5164722356426,461.8410467540038,2,11,1,0.8055016593035709,0.1477197924258892,0,0,0,0,0,40.78761315498302,135.24093990177147,2826.4108099135815,424.4243448657586,0,0,1,0,1
7,117,827.2677283771534,326.6577068825844,5,5,2,0.786337844761733,0.1810016315525241,0,0,0,0,0,74.9193393209615,219.3584219363848,1684.4905665856443,393.2640061252246,0,0,1,0,1
30,15,3600.484969867427,386.13978957129757,4,6,1,0.9260491748062782,0.17521500178688384,0,0,0,0,0,75.18453665594683,158.67871203072437,1100.6884706609872,485.1870669414888,0,0,1,0,0
17,88,788.6057385628461,696.2582243847056,6,9,1,0.7935626540436375,0.10235040740436536,0,0,0,0,0,20.78208690811954,123.12297202410576,3753.9596823081606,148.00493858981372,0,1,1,0,2
1,66,1253.2132707560058,538.6477139015936,1,1,2,0.967847725747631,0.18856989596544474,1,0,0,0,0,99.6255632413475,217.18187574578167,1497.1039477415907,270.39524938499096,0,0,1,0,1
139,560,58.17008265222859,1.6676884666254215,55,15,3,0.2085328224356111,0.7341057354271404,47,25,6,10,64,398.08820680021665,2206.601368562059,40332.009581417384,2744.3091970138016,13,11,3,10,31
27,42,3484.051214182919,855.8735154577406,7,1,2,0.9857390574550162,0.08144308784123024,0,0,0,0,0,90.66833883280809,264.0361304265233,2171.6572256735244,20.591384640934297,0,0,1,0,0
29,53,4524.591059361579,701.1790260916761,2,13,2,0.9378929691246365,0.26858111614779023,0,0,0,0,1,92.93066544645592,139.48844432437988,2738.3322582796804,202.3102882801352,0,0,1,0,0
35,77,3323.5201288541657,251.04311423904423,5,3,1,0.8349181454958325,0.22878647300986052,0,0,0,0,0,67.79976177024126,186.62580129663425,818.7770496270912,373.8351260529825,0,0,1,0,2
29,25,1005.4623510993013,807.3714754894559,5,9,1,0.9787705212618221,0.02087765760430139,0,0,0,0,0,54.13624064785772,131.32258196147845,548.658121032653,42.0900607241374,0,0,1,0,1
31,96,833.4484377406044,549.9512369642202,1,14,1,0.8360300627420545,0.05186172948109952,0,0,0,0,0,41.60841481013621,21.592649838840906,4968.136863693905,456.64957485147977,0,0,1,0,2
19,59,2078.633634792439,599.2145285127688,1,6,2,0.911059174040449,0.06172359629024723,0,0,0,0,0,28.810349773800638,257.6996992187758,3504.5474976968735,54.81994451921801,1,0,1,0,2
173,1436,65.69866790564822,3.554667126101192,43,34,4,0.31369764325309557,0.2553311946909303,245,8,21,48,121,689.3936883106813,1666.8795895887858,19590.404669901192,6176.769865098276,44,6,7,38,26
2,112,1525.7462882895763,840.837618920902,7,6,1,0.8821041718560149,0.19661973959075763,0,0,0,0,0,43.31359178969918,172.08367237774678,1059.335431268492,349.6583416496661,0,0,1,0,2
29,8,3167.973498781629,79.99805812453326,6,5,1,0.9115570056932335,0.0111876227395589,0,0,0,0,0,104.08973883211999,170.1281061380191,2871.9395679970307,99.83320388081357,0,0,1,0,2
205,413,92.35660838022899,1.558513183040211,20,14,4,0.826009493023603,0.1597398398243878,226,21,85,44,86,236.52087325183123,709.0561371651106,18985.0759520028,7579.814186127443,37,7,9,31,25
87,1160,60.5334972661019,2.267503386774604,98,53,3,0.1356977245688663,0.5441875050824767,239,4,7,7,42,367.39655434765695,403.52935900846785,32771.62832802164,6868.032569201961,69,7,6,27,29
160,1293,76.88276874962497,3.5164065297830547,49,60,4,0.3696159710189867,0.7991760372414648,49,11,61,39,27,511.68951854601806,1829.213170145662,29986.853665121274,821.1606516849297,55,8,7,33,19
38,52,3898.132986669538,783.6536742557968,2,6,2,0.9990144239783464,0.2959237869425633,0,1,0,0,0,61.77210377635278,223.97705650042877,3687.974015015346,220.41128336343652,0,0,1,0,0
2,41,2358.726931723699,704.6560026312754,3,1,1,0.9554127616871051,0.11508085465009214,0,0,0,0,0,91.57835411945719,268.99955146604304,3352.01522018268,418.20417976280845,0,0,1,0,1
39,41,4344.928065066546,401.04833995160647,2,12,1,0.8592481409632757,0.2735244217532813,0,0,0,0,0,61.10838681425185,164.7332540111997,3280.718403979871,110.80952161319824,0,0,1,0,1
29,52,4540.554435165803,70.18716306678675,4,3,2,0.8059846799632239,0.1445543443838872,0,0,0,0,0,56.80725412263882,292.1130829278887,2210.907892305122,29.54872576360129,0,0,1,0,2
13,85,3720.7663223667555,718.0159186246382,3,1,1,0.9378215610008405,0.14864033794076315,0,0,0,0,0,84.83374240121591,221.92131604332485,1140.3193982043838,454.850251932905,0,0,1,0,2
36,13,4189.950037337914,873.1167877082258,4,10,1,0.8432280661724592,0.29736447083146733,1,0,1,0,0,33.744271098274176,204.28375617890907,3222.8446938530465,314.01627158163956,0,0,1,0,0
29,27,1449.8848810291577,968.5082545905129,7,12,2,0.8422944729372542,0.25149773149124155,0,0,0,0,0,12.277746566621614,128.61322989768502,2396.191254125186,29.44179424660692,0,0,1,0,2
70,1262,40.82310323327451,2.238921339520596,77,59,2,0.24449429145880483,0.26308603226213584,297,41,40,45,112,799.7135269107262,2914.2281087294336,31675.274621476437,743.6071092980158,16,10,9,8,38
21,99,2436.8033141268575,125.90938965114326,4,7,1,0.8433044651626875,0.10065947152382844,0,0,0,0,0,30.85910471627428,106.62693899412739,2212.975263811808,218.1950220016146,0,0,1,1,0
18,25,2662.535374518405,45.1299827499367,4,8,2,0.8903032985106724,0.27176955152128385,0,0,0,0,0,107.7986012286405,175.62850205568313,1066.7033709426314,343.115129961886,0,0,1,0,0
20,28,1007.2936493608286,99.77772830290876,6,14,1,0.824314590034913,0.015426270259900298,0,0,0,0,0,105.86109158223267,189.26753976714608,1810.0509319515284,175.84250126120799,0,0,1,0,1
116,513,7.93281670678124,1.892329219578165,44,12,2,0.7860302137018744,0.21318856090364618,64,28,93,43,123,284.7295419614303,1807.6617947417067,23377.207303518157,6152.796296125418,30,5,2,32,34
65,1347,44.266965919191726,4.337980723427666,45,43,4,0.24576702339574252,0.25905377538062413,106,29,27,37,91,734.7984532178375,2937.8977111988534,6400.149949530654,7733.873933827796,40,14,9,8,14
37,34,4180.630479961003,737.0078276732287,2,4,2,0.8659078052976834,0.17022739388324437,0,0,0,0,0,110.25605773926232,227.4318100270415,190.92402457059376,357.4422035605231,0,0,1,0,0
38,53,4092.337054351002,757.1070801439205,5,2,2,0.9885656206353985,0.18022878745949925,0,0,0,0,0,27.53976242496848,163.89566292113713,4714.86776745784,382.60477491234326,0,0,1,0,0
6,10,2768.2614919174466,658.9099489013998,5,6,2,0.8517021469529131,0.01635822152627021,0,0,0,0,0,34.42129910121476,117.02970281275296,897.8363332342212,356.7019068334249,0,0,1,0,1
34,115,1689.554282120412,389.38004919012104,4,7,1,0.8969498325609202,0.029443786909522318,0,0,0,0,0,49.12974303836649,254.23415623041345,3544.035940200355,334.1313485218608,1,0,1,0,2
326,689,99.07697463039256,4.552889306022906,34,62,2,0.49712825657040993,0.5787982906044075,262,32,58,26,35,490.94858762176926,2037.4290616639182,15078.25383062064,3534.1957219081446,27,7,5,20,18
214,295,49.75749832939971,0.11276331078686974,96,66,3,0.7606693291536135,0.8291547104518519,219,36,64,45,31,406.39400064962194,1589.4019183129044,4349.643468673223,6618.155016054476,97,6,9,31,17
39,19,2836.215405592398,673.1214920462215,3,6,1,0.8108790040427425,0.19233128590285434,0,0,0,0,0,80.3170291750137,261.20569724942857,2502.5026254719814,497.6377167649205,0,0,1,0,1
25,8,2403.742614362749,851.7805349421085,4,5,2,0.9026199979425638,0.07811081911247643,1,0,1,0,0,34.610595743756384,243.6093813168146,3983.1127618859778,444.24401317116616,0,0,1,0,1
2,66,2220.4700019445568,953.4004931930991,2,8,1,0.7885892298942175,0.29462156188927563,0,0,0,0,0,15.822678675126227,41.95017098375921,4055.2145471808662,69.49446509178514,0,0,1,0,1
38,111,1362.0320152513661,619.8005987710997,6,6,1,0.8176102518655414,0.1557507926497061,1,0,0,0,0,83.66614020048618,107.94497524833592,331.50239959875114,368.8517480534168,0,0,1,0,2
38,79,2770.1504639087484,240.425459064671,3,1,2,0.7199570450738118,0.026039174555764398,0,0,0,0,0,107.7699199463788,99.65126848543284,3487.985622485557,276.9898451955637,0,0,1,0,0
192,809,43.209498332183934,4.540885726909794,85,14,2,0.6330164313486074,0.7320349750349145,60,3,35,45,70,540.6856747807383,1815.3053870328056,25887.91451679652,1878.3640163280502,86,6,8,6,33
16,118,3234.2247931933343,148.99326548702126,1,1,1,0.9205903650645878,0.27346681648441495,0,0,0,0,0,47.79530244248371,185.58412222861463,2154.977750775559,110.29253019410883,0,0,1,0,0
5,90,862.5405436226979,862.8071299777166,3,2,2,0.8310946215380568,0.09236997191467125,0,0,1,0,0,15.79247984736369,218.23102683599004,2484.760195988526,245.18604575867792,0,0,1,0,1
5,98,4145.7709279562205,877.2481946016659,4,11,2,0.8168011754869599,0.16005831165605452,0,0,0,0,0,21.28869968183174,225.5816070874947,4757.9012270202675,20.23940083885556,0,0,1,0,2
25,29,998.7409951076887,322.2746984527203,4,9,1,0.7747724920037193,0.2516587470977622,0,0,0,0,0,40.12174277499888,290.1209395524816,926.2326338150128,271.7867970101165,0,0,1,0,0
244,919,20.27072545094799,0.2878481297652896,31,42,2,0.8174471693541218,0.8545687844847875,186,5,90,34,35,579.923587636941,1650.604670972439,43041.87433916342,6889.707247900494,14,3,7,34,10
26,59,2460.901131793077,448.58891552940037,3,10,2,0.9081752992265035,0.009090139927637875,0,0,0,0,0,45.10326691584046,265.4527684391662,1061.0688189319103,489.2805855083325,0,0,1,0,2
19,97,2981.336295479783,79.37962953097089,7,3,2,0.8894623473584125,0.04654522592619648,0,0,0,0,0,103.79645270521037,84.59786562556255,3112.9828061108997,142.24097847165763,0,0,1,0,0
10,54,4327.782767633053,726.4509983010961,6,4,1,0.9874738359185158,0.051348293078928554,0,0,0,0,0,109.27385498938781,226.86650219169022,550.1189287038178,307.7322540420782,0,0,1,0,0
33,94,3947.8482232600086,713.4488552177594,7,11,1,0.7560128335433629,0.21977149345692606,0,0,0,0,0,36.24959307826469,30.441696118962366,1665.480529018851,135.42093062248674,0,0,1,2,1
20,71,2372.8288666506505,421.3256481856065,4,6,1,0.7124279183587249,0.015681168970280445,0,0,0,0,0,110.91996975507679,248.12285975193683,683.2047031742361,165.36866779484473,0,0,1,0,1
28,46,736.8128011163654,176.50212621732862,4,4,2,0.7390971363432343,0.1785366477679622,0,0,1,0,1,11.065892675869264,168.9057311317343,668.0097857184871,92.23869419899688,0,0,1,0,1
36,87,4718.027059490759,814.9049899378023,7,1,2,0.7302580779271777,0.1109979113180916,0,0,0,0,0,114.1514314703207,49.16915660009557,1755.7518047422482,247.47381855513146,0,0,1,0,0
14,59,4898.519661521645,122.92233270337209,3,11,2,0.9663179342762445,0.021356079213600665,0,0,0,0,0,31.81149841076415,125.86509332793102,712.7420971762364,451.23199743874557,0,0,1,0,0
7,40,630.9554302132871,795.3686185079861,1,14,1,0.8997634859394132,0.15371321526637496,0,0,0,0,0,70.01605692087834,104.90785276262191,1378.0860625888304,421.4405665604981,0,0,1,0,1
24,114,1618.8579182141505,265.7663789176101,3,2,2,0.8900356738150287,0.21623293106865882,0,0,0,0,0,93.29254016787128,260.1393188359293,405.5906139333371,289.8931161026219,0,0,1,0,0
8,109,4024.3704811329317,484.51382180131935,3,6,1,0.9831237104238968,0.02549992992946808,0,0,0,0,0,118.03194136372107,242.9561428830961,782.6311989345187,250.7811754567653,0,0,1,0,2
5,64,4143.5009089075675,450.7037910884686,1,13,2,0.9432052848380562,0.018622763011722897,0,0,0,0,0,61.600742680736644,89.70653484908159,1392.2345134831,59.951411675522756,0,0,1,0,2
33,101,1551.0541658635339,279.41889505181445,6,13,2,0.7883696820063262,0.005241822630867021,0,0,0,0,0,31.94781644966708,160.95252015307827,4920.794049204643,79.08941240532319,0,0,1,0,0
215,781,9.028354180020491,4.154195598465564,33,63,4,0.8775044121547134,0.7112778683553026,60,2,10,25,126,89.18812912319997,2574.6855539840885,36403.07293981364,824.2688310882696,68,7,8,35,25
31,37,4340.4846371003405,157.75015713825567,5,14,1,0.8112647709933389,0.1302961330917571,0,0,0,0,0,115.99108895624693,64.383708622435,4820.657285793014,406.174410700611,0,0,1,0,0
